ServiceID,ResponseTime(ms),Availability(%),ReliabilityScore,Usability(%),Credibility(%),Certification,CostSatisfaction(%),Prestige(1-5),Security(%),TrustIndex
S16,316,98.87,0.88,84.74,77.7,0,99.2,5,90.25,0.7283
S16,498,98.79,0.95,96.27,85.75,1,57.03,4,83.34,0.5736
S16,359,99.87,0.974,68.06,84.23,0,75.7,2,71.95,0.5671
S16,923,98.59,0.811,95.33,87.51,1,90.2,4,83.06,0.3928
S16,419,98.07,0.987,81.66,82.54,1,86.27,4,74.38,0.6347
S16,295,98.57,0.814,93.67,76.32,1,75.87,3,95.26,0.6784
S16,577,99.36,0.951,89.75,87.11,1,68.77,5,85.5,0.5162
S16,517,98.62,0.814,62.31,86.13,1,78.85,1,87.25,0.5155
S16,574,97.98,0.972,93.51,97.25,1,69.2,3,80.66,0.5645
S16,706,98.02,0.841,73.49,89.06,0,82.84,3,81.08,0.3612
S16,667,99.27,0.887,76.93,93.08,0,92.4,5,76.93,0.5194
S16,643,97.2,0.987,60.44,82.81,1,81.18,3,93.31,0.4898
S16,330,97.82,0.958,90.35,94.67,1,56.26,1,70.4,0.5949
S16,983,97.46,0.957,78.68,79.29,1,79.2,4,86.57,0.2709
S16,620,99.83,0.953,97.58,99.34,0,72.96,1,75.24,0.5314
S16,802,97.27,0.914,71.24,94.47,1,96.64,1,95.39,0.4841
S16,972,99.27,0.99,79.84,70.13,1,79.4,4,90.28,0.304
S16,299,98.89,0.966,76.45,94.54,0,87.01,2,73.85,0.6652
S16,945,98.9,0.888,91.68,86.14,1,80.86,2,82.74,0.3399
S16,772,99.29,0.949,81.43,87.4,1,99.86,2,84.47,0.5413
S16,698,98.2,1.0,78.4,99.95,0,90.39,3,99.43,0.473
S16,120,98.2,0.974,97.87,91.53,1,89.45,5,88.46,0.8591
S16,410,97.87,0.8,75.12,73.91,1,73.64,3,92.43,0.5241
S16,687,98.79,0.948,79.6,92.62,0,94.94,3,91.77,0.6125
S16,997,99.79,0.98,82.17,75.99,1,79.53,1,83.16,0.3206
S16,752,99.77,0.866,62.15,98.05,0,76.94,2,88.43,0.352
S16,737,99.11,0.995,81.06,77.91,1,79.76,1,76.32,0.4563
S16,862,99.72,0.88,73.43,83.85,1,87.64,3,92.05,0.5246
S16,999,99.89,0.884,86.01,94.38,1,50.7,3,80.7,0.2423
S16,695,99.39,0.832,85.74,98.93,1,79.18,4,79.48,0.475
S16,533,98.22,0.819,88.45,74.71,1,92.84,1,95.18,0.6118
S16,470,98.45,0.907,75.97,72.07,0,68.38,1,78.55,0.5412
S16,659,99.79,0.921,64.19,93.7,0,59.81,3,71.41,0.3348
S16,990,99.01,0.873,77.57,95.88,1,55.86,1,94.27,0.2462
S16,177,99.46,0.921,82.09,88.06,1,78.84,5,72.13,0.7555
S16,641,97.35,0.879,60.99,75.13,1,67.98,2,75.87,0.3631
S16,384,97.58,0.974,81.89,74.72,0,87.91,3,72.64,0.5184
S16,747,98.03,0.991,75.97,83.82,0,91.18,5,70.88,0.4313
S16,239,97.56,0.919,79.14,75.82,0,94.89,5,93.58,0.8448
S16,652,99.72,0.968,72.13,80.4,0,50.43,4,91.51,0.3256
S16,381,97.65,0.971,79.69,93.83,0,90.69,2,89.52,0.6556
S16,661,98.67,0.943,95.27,73.17,1,81.1,5,92.66,0.5796
S16,357,97.26,0.838,91.51,79.11,0,66.07,5,86.28,0.5696
S16,922,97.46,0.831,84.64,81.9,1,66.75,4,83.63,0.2949
S16,459,97.74,0.984,85.06,76.82,0,78.11,4,73.26,0.6432
S16,539,99.95,0.853,95.82,91.25,1,50.24,5,98.46,0.5742
S16,369,99.39,0.849,79.19,84.06,0,66.59,2,74.4,0.4919
S16,233,99.02,0.833,81.57,98.4,1,94.92,3,79.22,0.7917
S16,845,99.75,0.905,94.41,80.2,1,82.51,1,99.93,0.4602
S16,739,99.87,0.935,90.19,97.77,0,57.8,1,80.67,0.3408
S16,203,98.36,0.935,77.32,87.05,1,91.63,5,80.32,0.8322
S16,865,97.98,0.852,72.21,86.16,0,86.43,3,85.42,0.343
S16,194,97.95,0.819,80.71,77.05,1,53.25,4,98.6,0.6695
S16,948,97.11,0.862,64.82,98.43,1,98.21,1,85.07,0.3581
S16,828,97.84,0.901,87.22,79.55,1,91.14,5,89.11,0.5305
S16,672,98.07,0.922,78.58,86.4,1,57.14,2,74.31,0.3033
S16,579,97.11,0.854,83.8,98.18,1,93.62,3,79.35,0.5767
S16,879,99.65,0.837,93.85,95.52,1,96.29,4,75.32,0.4572
S16,340,99.54,0.968,74.25,79.26,0,75.47,1,84.38,0.6168
S16,112,97.75,0.972,79.89,94.15,1,64.48,3,88.58,0.8449
S16,246,99.41,0.856,82.23,90.42,1,78.19,3,79.31,0.7072
S16,851,99.39,0.912,71.21,71.0,1,84.62,2,74.08,0.395
S16,700,98.01,0.888,70.99,84.79,1,62.73,3,76.84,0.3594
S16,194,99.09,0.828,81.05,82.67,1,64.05,2,99.25,0.7842
S16,926,97.87,0.988,70.29,89.77,0,88.51,1,76.36,0.377
S16,392,97.21,0.802,94.45,91.08,1,83.48,5,74.52,0.6254
S16,124,98.51,0.838,99.8,91.14,1,67.7,2,86.88,0.7585
S16,371,98.31,0.869,68.43,83.8,1,68.53,5,99.93,0.6933
S16,604,97.41,0.971,83.01,98.42,1,86.61,5,76.26,0.567
S16,265,98.47,0.958,65.82,72.13,0,67.24,3,84.47,0.6118
S16,861,99.85,0.916,67.42,89.47,1,65.43,4,88.94,0.4006
S16,186,99.19,0.939,90.64,83.17,1,88.34,2,73.71,0.8094
S16,753,99.22,0.868,67.99,76.98,1,70.85,2,86.44,0.4382
S16,745,99.27,0.988,89.96,74.1,1,89.56,4,73.39,0.491
S16,890,99.23,0.805,76.16,83.87,0,90.11,2,83.24,0.2833
S16,737,97.06,0.82,79.18,79.16,1,97.74,5,99.59,0.5094
S16,927,99.77,0.985,70.38,76.58,0,81.91,4,78.13,0.248
S16,590,99.49,0.989,81.96,71.09,1,85.28,1,92.04,0.6446
S16,240,97.82,0.898,73.26,79.38,1,71.37,4,87.27,0.6462
S16,967,98.66,0.915,66.98,97.96,0,80.51,1,84.04,0.3015
S16,202,98.85,0.981,65.56,86.15,1,60.34,5,97.25,0.8145
S16,325,97.4,0.971,99.99,77.24,1,82.86,3,89.85,0.7255
S16,674,97.76,0.972,73.83,99.27,0,95.5,5,75.84,0.5651
S16,393,97.07,0.874,92.2,89.54,0,59.06,4,89.47,0.5169
S16,995,99.59,0.966,73.66,85.21,1,76.47,4,79.68,0.3296
S16,405,97.07,0.814,84.92,98.0,1,61.5,3,76.52,0.6185
S16,353,97.96,0.897,93.65,93.43,1,54.09,2,89.42,0.5648
S16,279,97.23,0.847,87.84,85.97,0,54.21,2,89.7,0.5808
S16,139,99.34,0.807,62.76,70.21,1,61.01,3,98.69,0.6475
S16,875,99.77,0.923,67.71,82.42,1,67.1,2,96.06,0.3826
S16,800,98.69,0.815,94.94,93.99,1,61.01,4,74.7,0.3124
S16,619,97.42,0.824,78.85,78.55,1,89.46,1,86.87,0.4554
S16,715,98.67,0.816,83.94,71.63,1,53.66,2,75.82,0.3526
S16,836,99.31,0.995,60.98,88.24,1,52.12,2,81.99,0.354
S16,645,99.16,0.808,79.49,96.99,0,59.1,2,75.62,0.3494
S16,335,99.23,0.854,77.23,99.66,1,61.55,1,84.43,0.6878
S16,562,97.84,0.93,87.45,73.44,1,83.25,3,79.49,0.5946
S16,327,97.22,0.965,70.98,98.86,1,50.26,5,91.57,0.6121
S16,799,97.45,0.922,89.76,81.51,1,95.7,5,75.69,0.477
S16,924,99.87,0.995,86.84,92.37,1,64.18,3,91.25,0.3957
S16,582,98.84,0.868,80.39,76.12,0,55.16,2,85.09,0.3215
S16,529,99.18,0.894,75.03,90.18,1,97.66,3,71.14,0.6436
S16,121,99.7,0.964,72.08,90.14,1,95.19,1,89.09,0.9308
S16,442,99.56,0.936,81.4,78.47,0,54.29,5,83.36,0.5138
S16,139,97.66,0.843,83.07,83.37,1,72.17,3,82.9,0.7445
S16,272,97.17,0.9,77.93,82.44,1,81.55,5,82.68,0.6985
S16,538,99.78,0.995,72.82,89.65,1,89.27,5,71.79,0.6298
S16,278,99.95,0.973,95.2,99.32,0,99.1,3,75.74,0.6735
S16,697,98.7,0.838,72.41,87.1,1,87.93,2,94.73,0.5297
S16,232,99.67,0.836,86.89,86.33,0,77.17,1,95.74,0.7281
S16,450,97.7,0.966,96.19,80.14,1,51.73,5,90.0,0.6228
S16,624,97.33,0.84,85.87,90.33,1,60.25,5,76.11,0.4205
S16,639,98.5,0.891,74.64,95.38,0,93.43,4,90.57,0.4623
S16,605,99.43,0.836,71.89,72.96,1,69.71,2,80.96,0.4019
S16,183,98.96,0.803,94.14,77.24,0,55.11,1,90.65,0.5885
S16,563,98.91,0.975,79.6,87.79,1,89.81,5,93.35,0.5942
S16,929,97.05,0.956,83.73,72.52,1,56.08,2,90.26,0.2648
S16,960,97.95,0.894,83.85,80.43,1,64.18,1,84.74,0.2925
S16,442,99.82,0.832,81.35,84.39,1,51.46,2,95.61,0.4507
S16,379,97.4,0.961,97.25,94.17,1,64.87,1,81.53,0.6408
S16,965,99.18,0.872,97.24,85.8,1,90.89,4,80.89,0.3883
S16,362,99.28,0.932,61.62,81.4,1,72.19,4,76.31,0.5601
S16,265,99.2,0.863,80.23,74.42,1,60.43,4,94.06,0.6529
S16,392,99.97,0.886,82.62,76.07,1,73.98,1,80.92,0.5868
S16,608,98.23,0.907,97.02,85.54,1,50.17,3,70.62,0.4601
S16,679,99.05,0.952,62.79,94.14,1,85.04,4,92.29,0.5572
S16,325,97.58,0.966,91.56,81.97,0,50.27,1,96.92,0.5392
S16,269,98.2,0.889,85.7,76.83,0,65.7,3,94.41,0.5889
S16,697,98.47,0.847,89.3,81.37,1,59.14,5,77.58,0.4174
S16,744,97.64,0.831,71.67,71.66,1,97.26,4,98.51,0.5233
S16,547,99.72,0.868,89.86,85.92,1,56.23,5,98.43,0.5726
S16,789,99.15,0.96,71.31,72.23,1,80.59,3,88.36,0.4772
S16,954,97.85,0.855,87.03,95.5,1,68.64,1,98.43,0.3492
S16,601,97.4,0.81,91.48,92.9,1,86.07,3,92.08,0.5225
S16,863,97.86,0.913,91.33,91.1,1,66.79,2,92.96,0.4146
S16,626,98.87,0.807,81.77,98.35,1,55.26,4,89.21,0.4067
S16,834,99.48,0.977,76.54,96.67,1,52.03,3,93.37,0.3071
S16,478,98.51,0.936,69.74,70.08,1,99.52,5,72.81,0.5905
S16,300,97.31,0.851,61.34,93.38,0,98.16,3,75.06,0.7806
S16,718,97.75,0.894,61.96,87.56,0,60.76,3,89.84,0.287
S16,349,98.04,0.948,76.74,83.07,0,54.42,4,70.67,0.5002
S16,508,98.91,0.983,63.8,78.62,0,80.39,2,98.49,0.556
S16,700,97.74,0.975,64.48,75.88,1,84.53,1,90.21,0.5347
S16,224,97.7,0.814,67.79,96.47,1,86.72,2,94.64,0.8051
S16,212,97.86,0.816,79.25,80.89,0,95.64,4,94.44,0.7776
S16,236,98.78,0.92,83.67,83.45,1,62.69,2,92.71,0.6409
S16,858,98.48,0.899,87.77,91.39,0,61.08,3,76.04,0.246
S16,595,99.52,0.859,79.45,93.58,1,53.72,1,79.66,0.4393
S16,777,99.09,0.995,86.59,88.76,0,57.51,3,86.7,0.2869
S16,249,99.0,0.949,94.48,82.59,0,82.47,1,77.43,0.6679
S16,974,97.46,0.937,74.97,71.92,1,74.31,1,81.52,0.2875
S16,442,97.17,0.836,87.53,88.35,0,85.86,2,94.54,0.6209
S16,679,98.53,0.857,86.34,95.39,1,81.11,4,93.63,0.6011
S16,832,97.21,0.921,85.46,71.37,1,85.32,5,90.0,0.4425
S16,882,98.09,0.959,83.34,80.6,1,76.54,2,72.06,0.3663
S16,420,97.08,0.986,89.05,77.43,1,97.41,5,89.86,0.7508
S16,921,97.53,0.94,92.74,86.21,0,83.72,4,74.15,0.2917
S16,960,97.33,0.884,75.69,70.33,1,85.3,3,71.38,0.2807
S16,631,99.4,0.938,86.19,96.48,1,94.16,4,94.66,0.6452
S16,388,98.04,0.814,69.94,93.75,1,80.47,4,73.69,0.6067
S16,588,97.24,0.92,90.24,73.13,1,61.41,2,74.46,0.4443
S16,591,97.8,0.979,95.22,96.77,1,71.29,4,76.17,0.5242
S16,711,99.05,0.927,90.46,93.02,0,86.26,4,79.72,0.4499
S16,351,99.24,0.802,79.64,98.7,0,96.31,2,70.46,0.5971
S16,176,97.36,0.939,65.34,77.76,1,73.99,3,79.58,0.7434
S16,746,99.34,0.945,94.92,95.66,1,61.19,5,71.62,0.4978
S16,491,98.11,0.908,92.58,74.37,1,65.73,2,70.56,0.5277
S16,511,99.04,0.963,87.92,90.89,0,71.33,4,82.24,0.5379
S16,272,99.01,0.84,94.06,72.15,0,86.52,2,90.68,0.6333
S16,974,99.38,0.882,81.32,91.43,1,55.28,5,83.23,0.2724
S16,300,99.09,0.962,99.63,74.55,1,52.38,1,99.43,0.6254
S16,316,97.12,0.921,93.48,92.05,0,99.89,5,93.89,0.7034
S16,475,98.56,0.999,66.54,83.19,1,67.55,3,87.47,0.5366
S16,819,97.5,0.814,76.09,74.04,1,62.75,4,72.16,0.3142
S16,685,99.91,0.849,66.81,87.14,1,81.44,5,94.84,0.486
S16,110,97.77,0.84,68.97,70.74,1,96.57,2,98.43,0.8837
S16,898,98.26,0.995,80.04,77.12,0,71.98,1,83.37,0.3203
S16,867,97.59,0.974,74.46,78.77,1,90.54,1,92.93,0.4282
S16,111,97.4,0.827,96.39,99.76,0,63.76,5,82.15,0.7138
S16,991,98.8,0.871,60.0,93.83,1,76.75,1,77.39,0.2116
S16,689,98.48,0.811,60.41,79.36,0,77.51,3,73.32,0.2662
S16,534,98.12,0.927,96.81,80.95,1,61.76,5,99.28,0.5606
S16,783,97.26,0.866,69.56,83.15,1,78.61,5,74.6,0.4175
S16,707,99.21,0.852,60.1,93.67,1,78.82,4,97.19,0.4635
S16,917,97.02,0.905,77.5,90.43,1,78.94,2,97.98,0.3969
S16,472,98.37,0.959,67.83,86.25,0,70.07,4,96.47,0.5842
S16,372,98.9,0.881,62.13,83.41,1,81.76,2,91.48,0.6522
S16,996,98.29,0.951,81.22,77.63,1,67.03,2,82.22,0.3157
S16,790,97.38,0.889,65.61,83.6,1,69.57,4,83.28,0.425
S16,675,99.33,0.843,93.48,93.29,1,52.06,2,81.01,0.3239
S16,608,97.97,0.889,72.09,83.43,0,97.8,3,80.85,0.5049
S16,231,97.4,0.908,68.87,85.72,0,85.88,4,96.71,0.7413
S16,954,98.65,0.892,89.59,80.16,0,86.97,2,76.67,0.3319
S16,883,97.06,0.855,93.95,84.56,1,89.33,1,80.54,0.3123
S16,418,97.97,0.837,63.72,92.8,1,85.9,4,91.97,0.6398
S16,943,99.25,0.989,66.06,97.66,1,93.39,5,73.23,0.386
S16,952,99.74,0.859,78.98,84.88,1,51.14,5,92.04,0.2126
S16,720,98.78,0.941,83.61,74.44,1,55.23,1,91.87,0.3893
S16,884,97.65,0.868,63.33,93.23,0,70.98,5,80.58,0.2779
S16,267,97.66,0.994,75.0,92.76,1,93.09,1,95.85,0.8042
S16,496,98.81,0.998,95.9,90.28,1,64.46,1,82.07,0.5593
S16,279,98.22,0.965,95.04,87.5,0,87.37,2,94.79,0.7473
S16,157,97.53,0.916,72.45,79.61,1,63.42,3,97.31,0.7203
S16,579,99.36,0.908,69.1,92.44,0,99.93,1,77.11,0.4867
S16,690,97.6,0.866,83.31,99.52,1,92.05,1,89.87,0.5245
S16,559,97.96,0.824,63.84,84.08,1,73.07,4,97.68,0.5211
S16,160,97.18,0.816,69.33,74.88,1,94.37,2,88.23,0.7984
S16,468,99.1,0.893,66.67,76.75,0,80.26,1,75.96,0.47
S16,220,97.83,0.996,68.31,77.72,1,56.5,3,94.59,0.6842
S16,818,97.7,0.849,68.59,89.08,1,82.93,3,86.18,0.4056
S16,645,97.91,0.882,85.1,93.01,1,75.82,4,99.51,0.6211
S16,681,99.62,0.928,79.52,80.48,1,60.12,2,80.31,0.3871
S16,116,98.55,0.87,94.49,91.95,1,54.04,4,76.07,0.8138
S16,595,97.47,0.801,89.42,72.64,0,94.18,5,97.74,0.5556
S16,596,99.32,0.879,79.95,96.91,1,69.21,2,87.67,0.4481
S16,604,97.63,0.961,72.3,72.03,0,94.26,4,90.48,0.535
S16,631,98.24,0.989,93.28,94.07,1,87.23,2,72.15,0.4721
S16,414,98.7,0.855,63.18,91.31,1,51.49,1,90.79,0.6252
S16,168,98.75,0.984,87.24,89.36,1,90.7,5,77.71,0.9299
S16,826,97.21,0.973,64.52,71.82,1,61.58,2,79.74,0.2682
S16,260,99.51,0.881,81.31,85.58,0,70.91,2,93.28,0.654
S16,713,98.44,0.801,96.06,73.68,0,67.81,5,89.06,0.3494
S16,987,99.97,0.969,69.52,83.18,0,50.69,1,96.88,0.259
S16,817,99.15,0.857,63.14,75.09,1,92.73,3,91.59,0.4551
S16,244,99.98,0.951,73.58,74.64,0,85.27,5,82.29,0.6687
S16,668,98.36,0.914,79.13,87.17,1,73.39,5,82.97,0.5154
S16,694,97.42,0.844,88.99,78.51,1,69.43,4,89.02,0.4635
S16,484,99.18,0.93,61.19,93.12,1,97.95,1,76.28,0.6303
S16,368,99.33,0.953,65.24,77.58,1,93.75,1,84.6,0.7125
S16,553,99.56,0.895,76.43,80.07,1,99.25,1,72.33,0.5133
S16,798,97.9,0.95,63.8,87.75,1,66.13,4,83.93,0.4281
S16,617,98.53,0.881,98.24,70.25,1,81.6,5,77.24,0.5372
S16,964,99.57,0.996,80.44,95.25,1,64.98,1,97.37,0.3802
S16,449,99.59,0.848,75.08,72.75,0,53.06,1,93.1,0.5074
S16,209,97.08,0.956,99.19,70.81,0,92.25,1,72.85,0.7377
S16,582,99.01,0.95,85.84,93.19,1,71.68,3,93.82,0.6151
S16,506,98.81,0.906,80.63,93.99,1,93.73,1,88.05,0.6068
S16,749,97.25,0.87,69.65,89.11,0,72.08,2,85.84,0.2794
S16,150,99.79,0.889,70.12,94.95,1,52.28,3,75.59,0.6978
S16,502,98.34,0.926,74.49,97.52,1,52.38,3,92.91,0.6018
S16,662,99.02,0.906,90.03,76.73,1,84.75,1,86.14,0.4867
S16,575,99.65,0.952,92.64,83.48,1,86.43,4,79.1,0.6614
S16,186,97.39,0.872,67.68,82.15,0,99.24,5,76.85,0.702
S16,167,99.57,0.821,92.7,75.05,1,71.37,4,92.59,0.7043
S16,695,99.17,0.901,73.24,77.96,1,90.69,4,71.73,0.4306
S16,141,99.52,0.852,68.01,82.27,0,64.83,5,88.59,0.6943
S16,830,98.48,0.923,67.79,73.05,1,62.06,3,99.69,0.3579
S16,156,97.1,0.904,78.54,92.7,1,51.4,3,97.57,0.7834
S16,837,99.01,0.956,90.69,88.27,0,76.61,4,99.05,0.4186
S16,295,98.12,0.915,82.83,97.68,1,61.99,5,92.13,0.7217
S16,859,98.21,0.886,78.59,70.94,1,79.99,3,75.6,0.3392
S16,777,98.32,0.824,60.72,89.51,1,66.3,1,98.88,0.3837
S16,161,98.48,0.824,82.54,93.56,1,86.22,2,96.97,0.8796
S16,362,98.99,0.928,86.99,85.31,1,82.34,2,77.25,0.6592
S16,211,99.18,0.976,63.92,98.97,0,96.99,5,93.89,0.8249
S16,864,99.33,0.883,98.25,71.15,1,74.1,3,82.03,0.3118
S16,810,99.01,0.906,63.66,85.73,1,62.92,4,90.3,0.2776
S16,277,99.41,0.918,87.63,79.39,1,71.8,1,79.63,0.7213
S16,125,97.37,0.895,80.98,99.21,1,97.64,4,74.37,0.7975
S16,509,99.51,0.812,95.37,98.71,1,80.05,4,89.87,0.5149
S16,857,98.16,0.918,76.56,72.91,1,80.86,2,72.94,0.362
S16,630,98.59,0.827,80.34,81.79,1,97.62,5,73.64,0.5533
S16,876,98.3,0.911,82.12,76.62,0,98.57,2,76.82,0.3255
S16,416,98.43,0.955,94.99,94.9,1,96.96,5,95.41,0.7774
S16,631,97.86,0.801,91.99,97.35,1,76.0,2,83.25,0.4954
S16,205,97.51,0.886,71.2,96.56,1,85.85,4,84.42,0.7653
S16,848,97.31,0.949,98.21,80.71,0,68.5,5,89.92,0.3765
S16,917,98.35,0.906,90.12,79.07,1,96.12,4,97.03,0.5094
S16,563,97.38,0.847,60.48,90.29,0,94.16,5,89.9,0.5382
S16,345,97.73,0.94,67.35,97.93,1,84.94,2,98.68,0.7158
S16,180,97.4,0.957,94.23,71.85,1,57.37,2,71.92,0.7051
S16,761,97.33,0.873,85.83,71.72,1,67.9,2,95.33,0.3769
S16,495,99.65,0.859,70.33,82.11,1,96.69,5,90.13,0.6389
S16,621,99.02,0.909,66.86,82.55,0,90.41,3,85.32,0.4584
S16,932,99.77,0.873,65.87,84.79,1,56.36,1,76.73,0.2429
S16,835,98.93,0.967,72.72,84.98,1,97.89,5,79.06,0.4229
S16,363,99.53,0.956,95.94,83.93,1,55.59,5,74.17,0.5981
S16,760,98.67,0.862,74.08,93.48,0,50.78,3,85.94,0.3065
S16,889,98.39,0.891,86.43,92.94,0,73.49,2,90.31,0.3272
S16,373,98.59,0.978,64.46,92.52,1,95.34,4,91.33,0.7065
S16,805,97.96,0.829,81.26,79.8,1,56.41,1,72.54,0.2026
S16,271,98.97,0.951,73.71,70.55,1,52.66,3,84.08,0.6503
S16,364,99.69,0.863,66.42,94.67,1,89.55,4,75.12,0.6364
S16,921,99.35,0.824,91.91,97.81,1,73.79,4,91.7,0.3662
S16,125,98.39,0.823,92.62,87.22,1,99.99,5,91.78,0.9607
S16,568,99.86,0.855,72.25,73.61,1,56.16,1,95.88,0.4242
S16,961,99.96,0.91,86.15,74.74,1,52.38,1,98.83,0.2656
S16,575,98.48,0.982,75.76,95.7,0,64.39,1,89.45,0.4626
S16,455,99.59,0.861,61.78,89.89,1,55.16,3,91.4,0.5059
S16,125,97.01,0.84,77.11,77.38,1,53.71,3,77.98,0.6774
S16,133,97.2,0.896,83.03,75.59,0,99.82,5,99.85,0.8135
S16,363,97.07,0.831,71.96,78.76,0,95.35,1,84.53,0.5979
S16,237,99.32,0.854,97.96,79.24,1,76.38,4,76.38,0.6768
S16,915,97.24,0.997,82.32,94.52,1,51.8,2,83.7,0.2251
S16,794,97.05,0.912,74.86,96.92,1,92.3,5,81.0,0.4741
S16,974,97.44,0.957,89.4,77.55,1,68.38,2,82.0,0.2914
S16,853,97.92,0.842,73.64,75.76,1,86.42,2,88.66,0.4078
S16,665,98.39,0.904,60.99,86.59,1,87.12,5,91.57,0.5069
S16,561,97.2,0.902,60.33,87.03,0,94.12,1,76.23,0.5574
S16,267,98.5,0.963,72.08,76.81,1,99.95,3,99.17,0.8545
S16,730,97.74,0.804,66.24,94.54,0,95.63,5,87.77,0.4331
S16,754,97.82,0.972,74.1,97.6,1,88.54,4,85.87,0.5436
S16,180,99.47,0.816,90.79,72.44,0,67.22,4,70.28,0.5848
S16,856,99.96,0.983,72.36,92.78,1,94.94,5,90.31,0.4655
S16,963,98.39,0.829,82.39,85.05,1,64.57,5,99.96,0.2888
S16,969,97.97,0.906,96.79,75.87,0,82.45,2,90.16,0.2868
S16,506,99.79,0.82,87.93,82.88,1,99.35,3,91.58,0.6779
S16,673,98.5,0.889,82.47,85.18,1,94.98,1,70.88,0.4964
S16,145,99.19,0.86,94.68,87.58,1,77.92,4,96.44,0.7225
S16,698,98.24,0.884,73.23,71.01,1,55.9,3,97.23,0.3909
S16,710,97.61,0.909,67.91,90.9,1,89.39,2,96.33,0.5121
S16,906,98.96,0.892,89.89,85.26,0,78.32,3,92.0,0.3682
S16,152,98.99,0.805,62.35,89.19,0,79.08,1,76.13,0.6199
S16,803,98.38,0.973,76.97,95.5,1,77.11,5,75.87,0.4194
S16,575,97.81,0.819,71.48,86.97,0,66.49,5,92.18,0.4406
S16,691,99.5,0.996,98.85,96.87,1,55.86,5,76.79,0.4011
S16,115,97.83,0.97,75.08,93.79,0,64.26,2,75.18,0.7128
S16,459,98.98,0.912,86.54,88.89,0,89.97,1,96.6,0.6559
S16,586,98.15,0.849,70.74,87.44,1,53.62,3,88.83,0.4058
S16,937,98.42,0.817,99.33,82.97,1,82.93,4,76.12,0.385
S16,805,97.63,0.934,67.22,96.39,1,65.9,2,73.11,0.3998
S16,601,98.95,0.84,96.27,82.4,0,66.08,1,77.1,0.3158
S16,240,97.68,0.947,77.81,70.62,0,76.14,4,88.71,0.7286
S16,719,98.46,0.967,77.09,71.01,0,69.74,5,82.46,0.3119
S16,914,97.99,0.998,88.05,97.77,1,91.49,1,72.78,0.4338
S16,876,99.89,0.901,63.73,73.56,0,93.79,3,84.5,0.3433
S16,546,99.95,0.995,81.87,93.61,0,90.19,2,73.31,0.5676
S16,389,99.26,0.83,68.8,95.5,1,95.8,1,82.36,0.7191
S16,308,99.95,0.967,66.28,86.54,1,76.13,5,73.61,0.6757
S16,574,97.34,0.872,95.1,95.2,1,66.96,2,84.28,0.5278
S16,512,99.98,0.873,99.89,73.19,1,62.83,4,99.3,0.6057
S16,776,97.31,0.854,98.85,99.97,0,91.18,5,83.87,0.5007
S16,526,98.25,0.835,92.85,87.92,1,63.58,4,79.05,0.4973
S16,953,97.72,0.888,96.8,95.59,0,84.76,5,70.97,0.2621
S16,470,99.86,0.997,96.97,78.2,1,67.47,3,72.81,0.5873
S16,931,98.91,0.866,67.05,79.34,1,76.45,2,95.47,0.3556
S16,763,98.79,0.892,63.43,74.61,1,92.52,1,73.41,0.3802
S16,389,99.99,0.846,65.07,91.5,0,58.22,4,88.01,0.4536
S16,531,98.84,0.867,66.5,70.71,1,65.29,4,73.65,0.3947
S16,367,98.94,0.811,92.9,73.24,1,53.75,4,75.85,0.4702
S16,250,97.13,0.991,97.65,75.19,1,68.0,3,84.74,0.6882
S16,818,99.58,0.902,74.07,90.73,1,84.89,3,71.82,0.3883
S16,354,99.91,0.947,61.37,89.63,1,77.83,3,91.64,0.7495
S16,452,99.88,0.903,72.3,88.65,1,67.12,5,82.03,0.5771
S16,476,97.66,0.954,88.25,82.37,1,71.88,3,81.11,0.5808
S16,752,97.68,0.907,97.72,98.04,1,61.47,2,80.63,0.3803
S16,954,98.1,0.94,77.99,98.89,1,81.82,2,71.25,0.2943
S16,457,97.93,0.937,73.44,81.09,1,58.16,5,74.6,0.4989
S16,707,97.92,0.907,86.13,85.79,1,63.91,4,79.25,0.407
S16,469,98.82,0.846,68.45,90.83,0,85.84,3,94.42,0.6068
S16,326,99.42,0.842,90.63,78.04,1,65.74,3,89.74,0.6149
S16,804,99.81,0.975,76.56,92.89,0,87.26,3,97.62,0.5015
S16,402,97.2,0.824,99.09,93.09,1,56.71,4,94.49,0.606
S16,925,97.83,0.912,97.36,85.03,0,85.35,2,74.94,0.2834
S16,488,97.77,0.901,86.61,82.47,1,73.64,4,85.6,0.6367
S16,476,98.07,0.96,85.92,89.23,1,75.59,2,85.29,0.6251
S16,217,98.27,0.827,64.93,70.49,1,73.35,4,89.49,0.6342
S16,104,98.17,0.937,71.24,95.67,1,63.05,5,72.45,0.7346
S16,543,99.86,0.921,94.48,95.94,1,82.14,4,93.67,0.631
S16,451,98.31,0.94,74.52,85.16,1,65.81,1,78.54,0.5724
S16,854,98.65,0.924,76.97,70.5,0,72.33,4,97.78,0.3545
S16,632,99.25,0.913,93.59,81.14,1,64.06,3,97.82,0.4717
S16,763,99.18,0.985,77.08,83.65,1,69.0,2,76.15,0.3933
S16,739,98.75,0.87,94.0,95.22,1,50.14,4,97.83,0.3887
S16,223,99.58,0.837,62.78,71.03,0,75.11,2,80.27,0.5551
S16,757,98.87,0.959,87.64,85.24,0,75.52,1,77.07,0.399
S16,376,99.62,0.826,62.52,83.79,1,76.23,1,82.17,0.5702
